-1.4	-3.77038
-1.38	-3.73001
-1.36	-3.68964
-1.34	-3.64928
-1.32	-3.60891
-1.3	-3.56856
-1.28	-3.5282
-1.26	-3.48785
-1.24	-3.44749
-1.22	-3.40715
-1.2	-3.3668
-1.18	-3.32646
-1.16	-3.28612
-1.14	-3.24579
-1.12	-3.20546
-1.1	-3.16513
-1.08	-3.1248
-1.06	-3.08448
-1.04	-3.04416
-1.02	-3.00384
-1	-2.96352
-0.98	-2.92321
-0.96	-2.8829
-0.94	-2.8426
-0.92	-2.8023
-0.9	-2.762
-0.88	-2.7217
-0.86	-2.68141
-0.84	-2.64112
-0.82	-2.60083
-0.8	-2.56055
-0.78	-2.52026
-0.76	-2.47999
-0.74	-2.43971
-0.72	-2.39944
-0.7	-2.35917
-0.68	-2.3189
-0.66	-2.27864
-0.64	-2.23838
-0.62	-2.19812
-0.6	-2.15787
-0.58	-2.11762
-0.56	-2.07737
-0.54	-2.03712
-0.52	-1.99688
-0.5	-1.95664
-0.48	-1.91641
-0.46	-1.87617
-0.44	-1.83594
-0.42	-1.79572
-0.4	-1.75549
-0.38	-1.71527
-0.36	-1.67505
-0.34	-1.63484
-0.32	-1.59463
-0.3	-1.55442
-0.28	-1.51421
-0.26	-1.47401
-0.24	-1.43381
-0.22	-1.39361
-0.2	-1.35342
-0.18	-1.31323
-0.16	-1.27304
-0.14	-1.23285
-0.12	-1.19267
-0.1	-1.15249
-0.08	-1.11232
-0.06	-1.07214
-0.04	-1.03197
-0.02	-0.991807
1.50574e-15	-0.951643
0.02	-0.911482
0.04	-0.871324
0.06	-0.831169
0.08	-0.791017
0.1	-0.750869
0.12	-0.710723
0.14	-0.67058
0.16	-0.63044
0.18	-0.590303
0.2	-0.55017
0.22	-0.510039
0.24	-0.469911
0.26	-0.429786
0.28	-0.389664
0.3	-0.349546
0.32	-0.30943
0.34	-0.269317
0.36	-0.229208
0.38	-0.189101
0.4	-0.148997
0.42	-0.108896
0.44	-0.0687988
0.46	-0.0287041
0.48	0.0113875
0.5	0.0514762
0.52	0.0915618
0.54	0.131644
0.56	0.171724
0.58	0.211801
0.6	0.251874
0.62	0.291945
0.64	0.332012
0.66	0.372077
0.68	0.412139
0.7	0.452197
0.72	0.492253
0.74	0.532305
0.76	0.572355
0.78	0.612401
0.8	0.652445
0.82	0.692485
0.84	0.732523
0.86	0.772557
0.88	0.812589
0.9	0.852617
0.92	0.892643
0.94	0.932665
0.96	0.972684
0.98	1.0127
1	1.05271
1.02	1.09272
1.04	1.13273
1.06	1.17274
1.08	1.21274
1.1	1.25274
1.12	1.29273
1.14	1.33272
1.16	1.37271
1.18	1.4127
1.2	1.45268
1.22	1.49266
1.24	1.53264
1.26	1.57261
1.28	1.61259
1.3	1.65255
1.32	1.69252
1.34	1.73248
1.36	1.77244
1.38	1.8124
1.4	1.85235
1.42	1.8923
1.44	1.93225
1.46	1.97219
1.48	2.01213
1.5	2.05207
1.52	2.09201
1.54	2.13194
1.56	2.17187
1.58	2.21179
1.6	2.25172
1.62	2.29164
1.64	2.33155
1.66	2.37147
1.68	2.41138
1.7	2.45129
1.72	2.49119
1.74	2.53109
1.76	2.57099
1.78	2.61089
1.8	2.65078
1.82	2.69067
1.84	2.73056
1.86	2.77044
1.88	2.81032
1.9	2.8502
1.92	2.89008
1.94	2.92995
1.96	2.96982
1.98	3.00968
2	3.04955
2.02	3.08941
2.04	3.12926
2.06	3.16912
2.08	3.20897
2.1	3.24882
2.12	3.28866
2.14	3.3285
2.16	3.36834
2.18	3.40818
2.2	3.44801
2.22	3.48784
2.24	3.52767
2.26	3.56749
